experiment_id,distance,eta,schedule_factor,perturbation_level,seed,eta_eff,predicted_derivative,observed_derivative,sign_match
exp_schedule_sensitivity_transfer,9,50,measurement_reset_asymmetry,-1,11,59.0625,-412191.98863636365,-425648.6411632188,1
exp_schedule_sensitivity_transfer,9,50,measurement_reset_asymmetry,-1,29,59.0625,-412191.98863636365,-443685.88500708627,1
exp_schedule_sensitivity_transfer,9,50,measurement_reset_asymmetry,-1,47,59.0625,-412191.98863636365,-440327.2280721,1
exp_schedule_sensitivity_transfer,9,50,measurement_reset_asymmetry,-1,71,59.0625,-412191.98863636365,-408551.9296317153,1
exp_schedule_sensitivity_transfer,9,50,measurement_reset_asymmetry,-1,89,59.0625,-412191.98863636365,-385175.664548917,1
exp_schedule_sensitivity_transfer,9,50,measurement_reset_asymmetry,0,11,45.5,-279624.24999999994,-288753.0212378418,1
exp_schedule_sensitivity_transfer,9,50,measurement_reset_asymmetry,0,29,45.5,-279624.24999999994,-300989.19011291926,1
exp_schedule_sensitivity_transfer,9,50,measurement_reset_asymmetry,0,47,45.5,-279624.24999999994,-298710.7326165477,1
exp_schedule_sensitivity_transfer,9,50,measurement_reset_asymmetry,0,71,45.5,-279624.24999999994,-277154.89397855505,1
exp_schedule_sensitivity_transfer,9,50,measurement_reset_asymmetry,0,89,45.5,-279624.24999999994,-261296.82111012473,1
exp_schedule_sensitivity_transfer,9,50,measurement_reset_asymmetry,1,11,35.200892857142854,-193295.9948979591,-199606.44514901753,1
exp_schedule_sensitivity_transfer,9,50,measurement_reset_asymmetry,1,29,35.200892857142854,-193295.9948979591,-208064.9477161144,1
exp_schedule_sensitivity_transfer,9,50,measurement_reset_asymmetry,1,47,35.200892857142854,-193295.9948979591,-206489.9172650936,1
exp_schedule_sensitivity_transfer,9,50,measurement_reset_asymmetry,1,71,35.200892857142854,-193295.9948979591,-191589.00192820613,1
exp_schedule_sensitivity_transfer,9,50,measurement_reset_asymmetry,1,89,35.200892857142854,-193295.9948979591,-180626.78397941386,1
exp_schedule_sensitivity_transfer,9,50,cnot_decomposition,-1,11,56.62222222222221,-321973.97037037037,-332485.31450468913,1
exp_schedule_sensitivity_transfer,9,50,cnot_decomposition,-1,29,56.62222222222221,-321973.97037037037,-346574.6786239708,1
exp_schedule_sensitivity_transfer,9,50,cnot_decomposition,-1,47,56.62222222222221,-321973.97037037037,-343951.14362503245,1
exp_schedule_sensitivity_transfer,9,50,cnot_decomposition,-1,71,56.62222222222221,-321973.97037037037,-319130.6248362023,1
exp_schedule_sensitivity_transfer,9,50,cnot_decomposition,-1,89,56.62222222222221,-321973.97037037037,-300870.8112332292,1
exp_schedule_sensitivity_transfer,9,50,cnot_decomposition,0,11,45.5,-232981.7,-240587.75220006314,1
exp_schedule_sensitivity_transfer,9,50,cnot_decomposition,0,29,45.5,-232981.7,-250782.8744972267,1
exp_schedule_sensitivity_transfer,9,50,cnot_decomposition,0,47,45.5,-232981.7,-248884.4736937113,1
exp_schedule_sensitivity_transfer,9,50,cnot_decomposition,0,71,45.5,-232981.7,-230924.24338176512,1
exp_schedule_sensitivity_transfer,9,50,cnot_decomposition,0,89,45.5,-232981.7,-217711.36654575833,1
exp_schedule_sensitivity_transfer,9,50,cnot_decomposition,1,11,36.65454545454545,-170725.76528925615,-176299.37507356887,1
exp_schedule_sensitivity_transfer,9,50,cnot_decomposition,1,29,36.65454545454545,-170725.76528925615,-183770.21959226197,1
exp_schedule_sensitivity_transfer,9,50,cnot_decomposition,1,47,36.65454545454545,-170725.76528925615,-182379.09775734573,1
exp_schedule_sensitivity_transfer,9,50,cnot_decomposition,1,71,36.65454545454545,-170725.76528925615,-169218.0895546487,1
exp_schedule_sensitivity_transfer,9,50,cnot_decomposition,1,89,36.65454545454545,-170725.76528925615,-159535.87627566606,1
exp_schedule_sensitivity_transfer,9,50,idle_padding,-1,11,50.463157894736845,-135959.98171745153,-140398.60809052104,1
exp_schedule_sensitivity_transfer,9,50,idle_padding,-1,29,50.463157894736845,-135959.98171745153,-146348.12533213073,1
exp_schedule_sensitivity_transfer,9,50,idle_padding,-1,47,50.463157894736845,-135959.98171745153,-145240.28493720552,1
exp_schedule_sensitivity_transfer,9,50,idle_padding,-1,71,50.463157894736845,-135959.98171745153,-134759.3219051158,1
exp_schedule_sensitivity_transfer,9,50,idle_padding,-1,89,50.463157894736845,-135959.98171745153,-127048.74852935955,1
exp_schedule_sensitivity_transfer,9,50,idle_padding,0,11,45.5,-116490.6,-120293.61793839034,1
exp_schedule_sensitivity_transfer,9,50,idle_padding,0,29,45.5,-116490.6,-125391.16814714046,1
exp_schedule_sensitivity_transfer,9,50,idle_padding,0,47,45.5,-116490.6,-124441.9697824535,1
exp_schedule_sensitivity_transfer,9,50,idle_padding,0,71,45.5,-116490.6,-115461.87389862744,1
exp_schedule_sensitivity_transfer,9,50,idle_padding,0,89,45.5,-116490.6,-108855.44965864407,1
exp_schedule_sensitivity_transfer,9,50,idle_padding,1,11,41.06666666666666,-100162.16190476187,-103432.11242842443,1
exp_schedule_sensitivity_transfer,9,50,idle_padding,1,29,41.06666666666666,-100162.16190476187,-107815.14118204475,1
exp_schedule_sensitivity_transfer,9,50,idle_padding,1,47,41.06666666666666,-100162.16190476187,-106998.99155037051,1
exp_schedule_sensitivity_transfer,9,50,idle_padding,1,71,41.06666666666666,-100162.16190476187,-99277.6319055917,1
exp_schedule_sensitivity_transfer,9,50,idle_padding,1,89,41.06666666666666,-100162.16190476187,-93597.22735503776,1
